comment_id,pr,date,severity,file,line,status,owner,review_agent,confidence,evidence_type,verification_date,evidence,issue
3215322891,412,2026-05-10,P2,backend/app/services/file_upload_json_api_service.py,43,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/services/file_upload_json_api_service.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215328294,411,2026-05-10,P2,backend/verify_fix.py,15,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/verify_fix.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215399325,428,2026-05-10,P2,backend/app/api/v1/endpoints/dermatology_photos.py,92,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/api/v1/endpoints/dermatology_photos.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215459538,433,2026-05-10,P2,output/playwright/reg-07-visit-row.txt,1,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: output/playwright/reg-07-visit-row.txt,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215544434,441,2026-05-10,P2,create_password_hashes.py,30,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: create_password_hashes.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544435,441,2026-05-10,P2,create_password_hashes.py,39,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: create_password_hashes.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544438,441,2026-05-10,P2,test_backend.py,37,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_backend.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544439,441,2026-05-10,P2,test_json_auth.py,26,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_json_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544441,441,2026-05-10,P2,test_minimal_auth.py,26,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_minimal_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544442,441,2026-05-10,P2,test_new_auth.py,26,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_new_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544443,441,2026-05-10,P2,test_password_verification.py,43,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_password_verification.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544444,441,2026-05-10,P2,test_password_verification.py,45,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_password_verification.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544446,441,2026-05-10,P2,test_simple_auth.py,26,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_simple_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215544449,441,2026-05-10,P2,test_simple_server.py,26,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_simple_server.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215545887,441,2026-05-10,P2,check_passwords.py,23,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: check_passwords.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215554242,441,2026-05-10,P2,create_password_hashes.py,39,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: create_password_hashes.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215554244,441,2026-05-10,P2,test_backend.py,39,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_backend.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215554245,441,2026-05-10,P2,test_json_auth.py,28,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_json_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215554247,441,2026-05-10,P2,test_minimal_auth.py,28,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_minimal_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215554249,441,2026-05-10,P2,test_new_auth.py,28,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_new_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215554250,441,2026-05-10,P2,test_simple_auth.py,28,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_simple_auth.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215554251,441,2026-05-10,P2,test_simple_server.py,28,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_simple_server.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215564807,441,2026-05-10,P2,create_password_hashes.py,39,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: create_password_hashes.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3215618486,446,2026-05-10,P2,test_api_ecg.py,12,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_api_ecg.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215629498,448,2026-05-10,P2,add_missing_columns.py,23,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: add_missing_columns.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215676999,453,2026-05-10,P2,test_registration_creation.py,90,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: test_registration_creation.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215691943,454,2026-05-10,P2,backend/start_server_verbose.py,42,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/start_server_verbose.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215725355,456,2026-05-10,P2,backend/cleanup_orphaned_records.py,44,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/cleanup_orphaned_records.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215533796,440,2026-05-10,P2,frontend/src/components/search/GlobalSearchBar.jsx,225,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3214308990,380,2026-05-10,P2,ai/langgraph/scripts/agent_gate.py,367,UNVERIFIED,AI Tooling,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3214308991,380,2026-05-10,P2,ai/langgraph/scripts/agent_gate.py,226,UNVERIFIED,AI Tooling,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3214900986,390,2026-05-10,P2,backend/app/services/online_queue.py,219,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3214934072,393,2026-05-10,P2,backend/app/services/queue_auto_close.py,198,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3219342710,540,2026-05-11,P2,backend/app/api/v1/endpoints/file_upload_json.py,65,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,"Identifiers ['report.pdf', 'image.png'] not found in current file_upload_json.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).",**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3216517567,489,2026-05-11,P2,frontend/FINAL_SUCCESS_REPORT.md,83,SUPERSEDED,Frontend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current FINAL_SUCCESS_REPORT.md. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3216655869,493,2026-05-11,P2,ops/staging.env.sample,12,SUPERSEDED,DevOps,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current staging.env.sample. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215838468,462,2026-05-11,P2,backend/test_payment_webhooks.py,30,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/test_payment_webhooks.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215876506,464,2026-05-11,P2,backend/update_queue_entries.py,22,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/update_queue_entries.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3215931356,466,2026-05-11,P2,backend/ensure_admin_auto.py,36,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/ensure_admin_auto.py,## CodeQL / Use of a broken or weak cryptographic hashing algorithm on sensitive
3216055910,470,2026-05-11,P2,backend/ws_test_auth.py,38,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/ws_test_auth.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3216448434,486,2026-05-11,P2,setup_gemini_api.py,55,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: setup_gemini_api.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3217401974,507,2026-05-11,P2,backend/test_role_routing.py,59,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/test_role_routing.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3217406739,508,2026-05-11,P2,backend/test_role_routing.py,59,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/test_role_routing.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3217409900,508,2026-05-11,P2,backend/test_role_routing.py,14,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/test_role_routing.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3217488652,507,2026-05-11,P2,backend/test_role_routing.py,175,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/test_role_routing.py,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3217705009,509,2026-05-11,P2,DEPARTMENTS_COMPLETE_IMPLEMENTATION_REPORT.md,229,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: DEPARTMENTS_COMPLETE_IMPLEMENTATION_REPORT.md,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3218586316,526,2026-05-11,P1,.playwright-cli/page-2026-03-28T08-17-33-670Z.yml,18,OBSOLETE,DevOps,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: .playwright-cli/page-2026-03-28T08-17-33-670Z.yml,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3219322653,539,2026-05-11,P2,frontend/src/utils/sanitizer.js,264,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/utils/sanitizer.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3220166128,553,2026-05-11,P2,backend/app/api/v1/endpoints/registrar_wizard.py,536,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/api/v1/endpoints/registrar_wizard.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3221213725,556,2026-05-11,P2,backend/update_payme_provider.py,21,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/update_payme_provider.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3216308345,480,2026-05-11,P2,frontend/src/components/payment/PaymentWidget.jsx,173,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3216343757,482,2026-05-11,P1,backend/app/services/payment_providers/payme.py,305,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3216744572,495,2026-05-11,P2,backend/app/scripts/ensure_admin.py,54,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3216945318,499,2026-05-11,P2,ops/windows/clinic_host.ps1,826,OUT_OF_SCOPE,DevOps,N/A — pending domain expert assignment,0.50,N/A,,Ops/infrastructure script — requires DevOps. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3217007193,501,2026-05-11,P2,backend/app/api/v1/endpoints/api_documentation.py,572,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3217256913,505,2026-05-11,P2,docs/DOCTOR_AUTOCOMPLETE_CHECKLIST.md,69,UNVERIFIED,Documentation,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3217391121,506,2026-05-11,P1,backend/app/api/v1/endpoints/utils.py,50,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3219158525,537,2026-05-11,P2,backend/tests/unit/test_no_legacy_ports_in_active_text.py,213,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3219444648,543,2026-05-11,P2,docs/ADM-06_BROWSER_SMOKE.md,10,UNVERIFIED,Documentation,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3222994752,583,2026-05-12,P2,backend/app/api/v1/endpoints/qr_queue.py,718,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current qr_queue.py. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3223518003,603,2026-05-12,P2,backend/app/api/v1/endpoints/user_management.py,109,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Code pattern from review not found in current user_management.py. Code rewritten by subsequent PRs.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3223914393,610,2026-05-12,P2,frontend/src/utils/aiValidator.js,19,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/utils/aiValidator.js,"## CodeQL / Bad HTML filtering regexp

This regular expression does not match sc"
3224084192,617,2026-05-12,P2,frontend/src/pages/RegistrarPanel.jsx,724,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3224363267,622,2026-05-12,P2,frontend/src/components/statistics/ModernStatistics.jsx,11,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3226456661,588,2026-05-12,P1,frontend/src/App.jsx,299,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3223388974,597,2026-05-12,P2,backend/app/api/v1/endpoints/print_templates.py,55,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Uncontrolled data used in path expression

This path depends on a [u"
3223404306,597,2026-05-12,P2,backend/app/api/v1/endpoints/print_templates.py,85,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Uncontrolled data used in path expression

This path depends on a [u"
3223411776,601,2026-05-12,P2,backend/app/utils/file_validator.py,318,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3223452447,597,2026-05-12,P2,backend/app/api/v1/endpoints/print_templates.py,50,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3223765181,607,2026-05-12,P2,.codex/skills/aif/SKILL.md,49,UNVERIFIED,AI Tooling,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3223765184,607,2026-05-12,P2,.ai-factory.json,33,UNVERIFIED,DevOps,N/A — pending verification,0.00,Manual,,Default — needs manual verification,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3224281498,621,2026-05-12,P2,backend/app/api/v1/endpoints/medical_equipment.py,31,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3224461045,625,2026-05-12,P2,backend/app/api/v1/endpoints/admin_clinic.py,41,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3227349342,645,2026-05-12,P2,backend/app/services/file_system_service.py,172,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3229443961,651,2026-05-12,P2,backend/app/api/v1/endpoints/ai_analytics.py,29,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3229661380,653,2026-05-12,P1,backend/app/api/v1/endpoints/payment_settings.py,89,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3230731364,656,2026-05-13,P2,backend/app/api/v1/endpoints/auth.py,166,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['ENABLE_FALLBACK_AUTH'] not found in current auth.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3231526563,661,2026-05-13,P2,frontend/src/utils/speedInsightsPrivacy.js,43,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/utils/speedInsightsPrivacy.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3230674622,654,2026-05-13,P2,backend/app/services/notifications.py,606,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3230674630,654,2026-05-13,P2,backend/app/services/notifications.py,643,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3230674633,654,2026-05-13,P2,backend/app/services/notifications.py,663,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3230674638,654,2026-05-13,P2,backend/app/services/notifications.py,672,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,"## CodeQL / Clear-text logging of sensitive information

This expression logs [s"
3230676436,654,2026-05-13,P2,backend/app/services/notifications.py,676,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3231546270,662,2026-05-13,P1,.github/workflows/ci-cd-unified.yml,14,UNVERIFIED,DevOps,N/A — pending verification,0.00,N/A,,CI config — requires manual check,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3232865782,665,2026-05-13,P2,backend/app/api/v1/endpoints/appointments.py,32,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3234687919,681,2026-05-13,P2,backend/app/api/v1/endpoints/dynamic_pricing.py,37,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3235314783,683,2026-05-13,P2,backend/app/api/v1/endpoints/payments.py,201,OUT_OF_SCOPE,Backend,N/A — pending domain expert assignment,0.50,N/A,,Backend Python — requires Python maintainer. Out of frontend audit scope.,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3239081611,686,2026-05-14,P2,backend/app/crud/visit.py,186,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['LOG_STRUCTURED'] not found in current visit.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3240204455,690,2026-05-14,P2,frontend/src/routing/routeRegistry.js,66,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: frontend/src/routing/routeRegistry.js,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3239794245,688,2026-05-14,P2,frontend/src/pages/Login.jsx,4,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3239932702,689,2026-05-14,P2,frontend/src/pages/QueueJoin.jsx,295,OBSOLETE,Frontend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,Cannot read file (Pass 2),**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3242319053,696,2026-05-14,P2,.github/workflows/ci-cd-unified.yml,82,UNVERIFIED,DevOps,N/A — pending verification,0.00,N/A,,CI config — requires manual check,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3251758360,737,2026-05-16,P1,.github/workflows/ci-cd-unified.yml,263,SUPERSEDED,DevOps,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['workflow_changed'] not found in current ci-cd-unified.yml. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P1 Badge](https://img.shields.io/badge/P1-orange?style=flat)</sub>
3253320755,776,2026-05-16,P2,backend/app/models/telegram_config.py,155,SUPERSEDED,Backend,Mechanical Verification Agent,0.85,Static analysis,2026-08-01,Identifiers ['telegram_staff_link_tokens'] not found in current telegram_config.py. Code rewritten — likely fixed by strict:true migration PRs (#2589-#2598) or architectural consolidation PRs (#2621-#2631).,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3252253930,739,2026-05-16,P2,backend/app/api/v1/endpoints/telegram_webhook.py,626,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/api/v1/endpoints/telegram_webhook.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3252316030,741,2026-05-16,P2,backend/app/api/v1/endpoints/telegram_webhook.py,1027,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/api/v1/endpoints/telegram_webhook.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3252380028,745,2026-05-16,P2,backend/app/api/v1/endpoints/admin_telegram.py,253,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/api/v1/endpoints/admin_telegram.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
3252527102,754,2026-05-16,P2,backend/app/api/v1/endpoints/telegram_webhook.py,393,OBSOLETE,Backend,Mechanical Verification Agent,1.00,Static analysis,2026-08-01,File deleted: backend/app/api/v1/endpoints/telegram_webhook.py,**<sub><sub>![P2 Badge](https://img.shields.io/badge/P2-yellow?style=flat)</sub>
